"spce_id","examin_realm_se_code_nm","spcs_lcnm","spcs_scncenm","examin_year","examin_begin_de","examin_end_de","geom"
"007000000000623725",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (377512.35730000027 376562.03250000067)
"007000000000623726",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2015",,,POINT (377512.35730000027 376562.03250000067)
"007000000000623728",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (377512.35730000027 376562.03250000067)
"007000000000623730",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2015",,,POINT (377512.35730000027 376562.03250000067)
"007000000000623732",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (377243.36149999965 390623.5011999998)
"007000000000623733",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (373225.5417999998 390088.8841999993)
"007000000000623734",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (373225.5417999998 390088.8841999993)
"007000000000623735",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (373225.5417999998 390088.8841999993)
"007000000000623736",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (373225.5417999998 390088.8841999993)
"007000000000623740",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (373225.5417999998 390088.8841999993)
"007000000000623742",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (377243.36149999965 390623.5011999998)
"007000000000623743",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (377243.36149999965 390623.5011999998)
"007000000000623745",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (377243.36149999965 390623.5011999998)
"007000000000623746",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (377243.36149999965 390623.5011999998)
"007000000000623749",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (377243.36149999965 390623.5011999998)
"007000000000623751",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (371423.45999999996 385491.6462999992)
"007000000000623752",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (371423.45999999996 385491.6462999992)
"007000000000623753",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (371423.45999999996 385491.6462999992)
"007000000000623755",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (371423.45999999996 385491.6462999992)
"007000000000623756",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (371423.45999999996 385491.6462999992)
"007000000000623759",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (374486.2553000003 386912.3145000003)
"007000000000623760",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (374486.2553000003 386912.3145000003)
"007000000000623761",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (374486.2553000003 386912.3145000003)
"007000000000623762",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (374486.2553000003 386912.3145000003)
"007000000000623763",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (374486.2553000003 386912.3145000003)
"007000000000623766",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (375585.8300000001 382001.1359000001)
"007000000000623767",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (375585.8300000001 382001.1359000001)
"007000000000623768",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (375585.8300000001 382001.1359000001)
"007000000000623769",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (375585.8300000001 382001.1359000001)
"007000000000623770",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (375585.8300000001 382001.1359000001)
"007000000000623772",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (377789.5581 381915.9188000001)
"007000000000623773",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (377789.5581 381915.9188000001)
"007000000000623774",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (377789.5581 381915.9188000001)
"007000000000623775",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (377789.5581 381915.9188000001)
"007000000000623776",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (377789.5581 381915.9188000001)
"007000000000623781",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (375352.60759999976 378475.1514999997)
"007000000000623782",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (374114.17789999954 377857.5647999998)
"007000000000623784",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (374590.77240000013 377836.15220000036)
"007000000000623785",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (374590.77240000013 377836.15220000036)
"007000000000623786",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (374638.4741000002 377960.4453999996)
"007000000000623787",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (374638.4741000002 377960.4453999996)
"007000000000623794",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2015",,,POINT (164320.03100000042 345716.3992999997)
"007000000000623795",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2015",,,POINT (164320.03100000042 345716.3992999997)
"007000000000623797",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (164320.03100000042 345716.3992999997)
"007000000000623798",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2015",,,POINT (164320.03100000042 345716.3992999997)
"007000000000623799",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (164320.03100000042 345716.3992999997)
"007000000000623804",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2015",,,POINT (164320.03100000042 345716.3992999997)
"007000000000623806",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (164971.48510000017 340261.88829999976)
"007000000000623807",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (164971.48510000017 340261.88829999976)
"007000000000623809",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (311206.09190000035 362732.6710999999)
"007000000000623811",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (311206.09190000035 362732.6710999999)
"007000000000623812",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (311206.09190000035 362732.6710999999)
"007000000000623813",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (311206.09190000035 362732.6710999999)
"007000000000623815",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (311206.09190000035 362732.6710999999)
"007000000000623816",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (311206.09190000035 362732.6710999999)
"007000000000623817",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (311206.09190000035 362732.6710999999)
"007000000000623818",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (311206.09190000035 362732.6710999999)
"007000000000623820",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (311206.09190000035 362732.6710999999)
"007000000000623824",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (308026.9863999998 363504.0497999992)
"007000000000623825",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (308026.9863999998 363504.0497999992)
"007000000000623827",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (308026.9863999998 363504.0497999992)
"007000000000623829",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (308026.9863999998 363504.0497999992)
"007000000000623831",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (308026.9863999998 363504.0497999992)
"007000000000623832",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (317101.0875000004 364067.30179999955)
"007000000000623833",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (317101.0875000004 364067.30179999955)
"007000000000623835",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2015",,,POINT (317101.0875000004 364067.30179999955)
"007000000000623836",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (317101.0875000004 364067.30179999955)
"007000000000623837",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (317101.0875000004 364067.30179999955)
"007000000000623839",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2015",,,POINT (317101.0875000004 364067.30179999955)
"007000000000623846",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (320327.2810000004 364775.7054999992)
"007000000000623848",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (320327.2810000004 364775.7054999992)
"007000000000623849",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (320327.2810000004 364775.7054999992)
"007000000000623851",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (322339.4137000004 364634.8794)
"007000000000623853",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (314815.69880000036 367534.18280000053)
"007000000000623854",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (314815.69880000036 367534.18280000053)
"007000000000623856",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (319463.7170000002 367563.50290000066)
"007000000000623858",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (321810.4578 365718.24039999954)
"007000000000623860",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (346337.3669999996 530034.7201000005)
"007000000000623862",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (346006.29640000034 529717.1602999996)
"007000000000623863",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (351637.13659999985 526508.8802000005)
"007000000000623864",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (268096.96389999986 559863.0775000006)
"007000000000623867",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (272944.73139999993 562913.7193)
"007000000000623868",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (272944.73139999993 562913.7193)
"007000000000623869",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (272944.73139999993 562913.7193)
"007000000000623871",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (271563.79949999973 567554.5154999997)
"007000000000623872",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (271563.79949999973 567554.5154999997)
"007000000000623873",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (271563.79949999973 567554.5154999997)
"007000000000623875",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (320775.9424999999 397911.6356000006)
"007000000000623876",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (318884.96520000044 404088.04920000024)
"007000000000623877",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (318884.96520000044 404088.04920000024)
"007000000000623880",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (318884.96520000044 404088.04920000024)
"007000000000623883",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (322372.59970000014 402088.69930000044)
"007000000000623884",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (322372.59970000014 402088.69930000044)
"007000000000623885",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (322372.59970000014 402088.69930000044)
"007000000000623887",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (322372.59970000014 402088.69930000044)
"007000000000623888",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (322372.59970000014 402088.69930000044)
"007000000000623893",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (322372.59970000014 402088.69930000044)
"007000000000623896",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (314576.23759999964 398661.8465999998)
"007000000000623897",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (314576.23759999964 398661.8465999998)
"007000000000623899",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (314576.23759999964 398661.8465999998)
"007000000000623900",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (314576.23759999964 398661.8465999998)
"007000000000623902",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (314576.23759999964 398661.8465999998)
"007000000000623905",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (319628.4168999996 400933.7026000004)
"007000000000623906",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (319628.4168999996 400933.7026000004)
"007000000000623908",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (319628.4168999996 400933.7026000004)
"007000000000623909",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (319628.4168999996 400933.7026000004)
"007000000000623910",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (319628.4168999996 400933.7026000004)
"007000000000623913",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (320775.9424999999 397911.6356000006)
"007000000000623914",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (320775.9424999999 397911.6356000006)
